time_sec_p1,time_sec_p2,time_sec_p3,time_min_total,videotime,yearDOB,gender,race,raceOther,state,education,income,adults,minors,frequencyPrior,frequencySince,platform,time,qID,respID,choice,altID,obsID,price,quantity,material,setOptions,set_price,total_price,material_Bamboo,material_Eco,material_Plastic,setOptions_f,setOptions_fk,setOptions_fks
18,119,55,3.2,44,2000,woman,white,NA,OH,college_some,incC_15to25,4,NA,month_2-3,month_2-3,foodmarket,4,7,30,0,2,239,30,150,Eco,fks,0.6,90,0,1,0,0,0,1
18,119,55,3.2,44,2000,woman,white,NA,OH,college_some,incC_15to25,4,NA,month_2-3,month_2-3,foodmarket,4,7,30,0,3,239,25,50,Plastic,fks,0.5,25,0,0,1,0,0,1
18,119,55,3.2,44,2000,woman,white,NA,OH,college_some,incC_15to25,4,NA,month_2-3,month_2-3,foodmarket,5,8,30,0,1,240,25,200,Bamboo,fks,0.5,100,1,0,0,0,0,1
18,119,55,3.2,44,2000,woman,white,NA,OH,college_some,incC_15to25,4,NA,month_2-3,month_2-3,foodmarket,5,8,30,1,2,240,30,50,Eco,f,0.6,30,0,1,0,1,0,0
18,119,55,3.2,44,2000,woman,white,NA,OH,college_some,incC_15to25,4,NA,month_2-3,month_2-3,foodmarket,5,8,30,0,3,240,25,50,Plastic,fk,0.5,25,0,0,1,0,1,0
61,452,108,10.35,170,1943,woman,white,NA,AZ,vocational,incA_0to10,NA,NA,everyday,everyday,boxstores,55,1,31,1,1,241,30,50,Bamboo,fks,0.6,30,1,0,0,0,0,1
61,452,108,10.35,170,1943,woman,white,NA,AZ,vocational,incA_0to10,NA,NA,everyday,everyday,boxstores,55,1,31,0,2,241,20,50,Eco,f,0.4,20,0,1,0,1,0,0
61,452,108,10.35,170,1943,woman,white,NA,AZ,vocational,incA_0to10,NA,NA,everyday,everyday,boxstores,55,1,31,0,3,241,30,200,Plastic,f,0.6,120,0,0,1,1,0,0
61,452,108,10.35,170,1943,woman,white,NA,AZ,vocational,incA_0to10,NA,NA,everyday,everyday,boxstores,20,2,31,1,1,242,20,150,Bamboo,fks,0.4,60,1,0,0,0,0,1
61,452,108,10.35,170,1943,woman,white,NA,AZ,vocational,incA_0to10,NA,NA,everyday,everyday,boxstores,20,2,31,0,2,242,25,150,Eco,fk,0.5,75,0,1,0,0,1,0
61,452,108,10.35,170,1943,woman,white,NA,AZ,vocational,incA_0to10,NA,NA,everyday,everyday,boxstores,20,2,31,0,3,242,30,200,Plastic,fks,0.6,120,0,0,1,0,0,1
61,452,108,10.35,170,1943,woman,white,NA,AZ,vocational,incA_0to10,NA,NA,everyday,everyday,boxstores,15,3,31,0,1,243,30,150,Bamboo,f,0.6,90,1,0,0,1,0,0
61,452,108,10.35,170,1943,woman,white,NA,AZ,vocational,incA_0to10,NA,NA,everyday,everyday,boxstores,15,3,31,1,2,243,20,200,Eco,fk,0.4,80,0,1,0,0,1,0
61,452,108,10.35,170,1943,woman,white,NA,AZ,vocational,incA_0to10,NA,NA,everyday,everyday,boxstores,15,3,31,0,3,243,25,50,Plastic,fk,0.5,25,0,0,1,0,1,0
61,452,108,10.35,170,1943,woman,white,NA,AZ,vocational,incA_0to10,NA,NA,everyday,everyday,boxstores,18,4,31,0,1,244,20,200,Bamboo,f,0.4,80,1,0,0,1,0,0
61,452,108,10.35,170,1943,woman,white,NA,AZ,vocational,incA_0to10,NA,NA,everyday,everyday,boxstores,18,4,31,0,2,244,25,50,Eco,f,0.5,25,0,1,0,1,0,0
61,452,108,10.35,170,1943,woman,white,NA,AZ,vocational,incA_0to10,NA,NA,everyday,everyday,boxstores,18,4,31,1,3,244,25,50,Plastic,fks,0.5,25,0,0,1,0,0,1
61,452,108,10.35,170,1943,woman,white,NA,AZ,vocational,incA_0to10,NA,NA,everyday,everyday,boxstores,16,5,31,0,1,245,30,50,Bamboo,fk,0.6,30,1,0,0,0,1,0
61,452,108,10.35,170,1943,woman,white,NA,AZ,vocational,incA_0to10,NA,NA,everyday,everyday,boxstores,16,5,31,1,2,245,20,150,Eco,fks,0.4,60,0,1,0,0,0,1
61,452,108,10.35,170,1943,woman,white,NA,AZ,vocational,incA_0to10,NA,NA,everyday,everyday,boxstores,16,5,31,0,3,245,20,150,Plastic,fk,0.4,60,0,0,1,0,1,0
61,452,108,10.35,170,1943,woman,white,NA,AZ,vocational,incA_0to10,NA,NA,everyday,everyday,boxstores,34,6,31,0,1,246,30,200,Bamboo,fk,0.6,120,1,0,0,0,1,0
61,452,108,10.35,170,1943,woman,white,NA,AZ,vocational,incA_0to10,NA,NA,everyday,everyday,boxstores,34,6,31,1,2,246,30,150,Eco,fks,0.6,90,0,1,0,0,0,1
61,452,108,10.35,170,1943,woman,white,NA,AZ,vocational,incA_0to10,NA,NA,everyday,everyday,boxstores,34,6,31,0,3,246,20,150,Plastic,fk,0.4,60,0,0,1,0,1,0
61,452,108,10.35,170,1943,woman,white,NA,AZ,vocational,incA_0to10,NA,NA,everyday,everyday,boxstores,23,7,31,1,1,247,20,50,Bamboo,fk,0.4,20,1,0,0,0,1,0
61,452,108,10.35,170,1943,woman,white,NA,AZ,vocational,incA_0to10,NA,NA,everyday,everyday,boxstores,23,7,31,0,2,247,20,50,Eco,f,0.4,20,0,1,0,1,0,0
61,452,108,10.35,170,1943,woman,white,NA,AZ,vocational,incA_0to10,NA,NA,everyday,everyday,boxstores,23,7,31,0,3,247,25,50,Plastic,fk,0.5,25,0,0,1,0,1,0
61,452,108,10.35,170,1943,woman,white,NA,AZ,vocational,incA_0to10,NA,NA,everyday,everyday,boxstores,21,8,31,0,1,248,30,150,Bamboo,f,0.6,90,1,0,0,1,0,0
61,452,108,10.35,170,1943,woman,white,NA,AZ,vocational,incA_0to10,NA,NA,everyday,everyday,boxstores,21,8,31,1,2,248,20,50,Eco,f,0.4,20,0,1,0,1,0,0
61,452,108,10.35,170,1943,woman,white,NA,AZ,vocational,incA_0to10,NA,NA,everyday,everyday,boxstores,21,8,31,0,3,248,25,50,Plastic,fk,0.5,25,0,0,1,0,1,0
40,198,68,5.1,64,2001,woman,white,NA,GA,college_some,prefer_n_s,4,NA,month_2-3,week_1,"boxstores, takeout",9,1,32,1,1,249,20,150,Bamboo,fks,0.4,60,1,0,0,0,0,1
40,198,68,5.1,64,2001,woman,white,NA,GA,college_some,prefer_n_s,4,NA,month_2-3,week_1,"boxstores, takeout",9,1,32,0,2,249,25,200,Eco,f,0.5,100,0,1,0,1,0,0
40,198,68,5.1,64,2001,woman,white,NA,GA,college_some,prefer_n_s,4,NA,month_2-3,week_1,"boxstores, takeout",9,1,32,0,3,249,25,150,Plastic,f,0.5,75,0,0,1,1,0,0
40,198,68,5.1,64,2001,woman,white,NA,GA,college_some,prefer_n_s,4,NA,month_2-3,week_1,"boxstores, takeout",11,2,32,0,1,250,30,50,Bamboo,fk,0.6,30,1,0,0,0,1,0
40,198,68,5.1,64,2001,woman,white,NA,GA,college_some,prefer_n_s,4,NA,month_2-3,week_1,"boxstores, takeout",11,2,32,1,2,250,20,150,Eco,fks,0.4,60,0,1,0,0,0,1
40,198,68,5.1,64,2001,woman,white,NA,GA,college_some,prefer_n_s,4,NA,month_2-3,week_1,"boxstores, takeout",11,2,32,0,3,250,20,200,Plastic,fk,0.4,80,0,0,1,0,1,0
40,198,68,5.1,64,2001,woman,white,NA,GA,college_some,prefer_n_s,4,NA,month_2-3,week_1,"boxstores, takeout",10,3,32,0,1,251,30,150,Bamboo,f,0.6,90,1,0,0,1,0,0
40,198,68,5.1,64,2001,woman,white,NA,GA,college_some,prefer_n_s,4,NA,month_2-3,week_1,"boxstores, takeout",10,3,32,1,2,251,25,200,Eco,f,0.5,100,0,1,0,1,0,0
40,198,68,5.1,64,2001,woman,white,NA,GA,college_some,prefer_n_s,4,NA,month_2-3,week_1,"boxstores, takeout",10,3,32,0,3,251,25,50,Plastic,fk,0.5,25,0,0,1,0,1,0
40,198,68,5.1,64,2001,woman,white,NA,GA,college_some,prefer_n_s,4,NA,month_2-3,week_1,"boxstores, takeout",5,4,32,1,1,252,20,150,Bamboo,f,0.4,60,1,0,0,1,0,0
40,198,68,5.1,64,2001,woman,white,NA,GA,college_some,prefer_n_s,4,NA,month_2-3,week_1,"boxstores, takeout",5,4,32,0,2,252,25,150,Eco,fks,0.5,75,0,1,0,0,0,1
40,198,68,5.1,64,2001,woman,white,NA,GA,college_some,prefer_n_s,4,NA,month_2-3,week_1,"boxstores, takeout",5,4,32,0,3,252,30,150,Plastic,f,0.6,90,0,0,1,1,0,0
40,198,68,5.1,64,2001,woman,white,NA,GA,college_some,prefer_n_s,4,NA,month_2-3,week_1,"boxstores, takeout",8,5,32,1,1,253,30,50,Bamboo,fk,0.6,30,1,0,0,0,1,0
40,198,68,5.1,64,2001,woman,white,NA,GA,college_some,prefer_n_s,4,NA,month_2-3,week_1,"boxstores, takeout",8,5,32,0,2,253,30,150,Eco,fks,0.6,90,0,1,0,0,0,1
40,198,68,5.1,64,2001,woman,white,NA,GA,college_some,prefer_n_s,4,NA,month_2-3,week_1,"boxstores, takeout",8,5,32,0,3,253,20,150,Plastic,fk,0.4,60,0,0,1,0,1,0
40,198,68,5.1,64,2001,woman,white,NA,GA,college_some,prefer_n_s,4,NA,month_2-3,week_1,"boxstores, takeout",8,6,32,1,1,254,30,50,Bamboo,fks,0.6,30,1,0,0,0,0,1
40,198,68,5.1,64,2001,woman,white,NA,GA,college_some,prefer_n_s,4,NA,month_2-3,week_1,"boxstores, takeout",8,6,32,0,2,254,30,200,Eco,fks,0.6,120,0,1,0,0,0,1
40,198,68,5.1,64,2001,woman,white,NA,GA,college_some,prefer_n_s,4,NA,month_2-3,week_1,"boxstores, takeout",8,6,32,0,3,254,20,200,Plastic,fk,0.4,80,0,0,1,0,1,0
40,198,68,5.1,64,2001,woman,white,NA,GA,college_some,prefer_n_s,4,NA,month_2-3,week_1,"boxstores, takeout",7,7,32,0,1,255,30,150,Bamboo,f,0.6,90,1,0,0,1,0,0
40,198,68,5.1,64,2001,woman,white,NA,GA,college_some,prefer_n_s,4,NA,month_2-3,week_1,"boxstores, takeout",7,7,32,1,2,255,20,50,Eco,f,0.4,20,0,1,0,1,0,0
40,198,68,5.1,64,2001,woman,white,NA,GA,college_some,prefer_n_s,4,NA,month_2-3,week_1,"boxstores, takeout",7,7,32,0,3,255,30,200,Plastic,f,0.6,120,0,0,1,1,0,0
40,198,68,5.1,64,2001,woman,white,NA,GA,college_some,prefer_n_s,4,NA,month_2-3,week_1,"boxstores, takeout",4,8,32,1,1,256,20,150,Bamboo,f,0.4,60,1,0,0,1,0,0
40,198,68,5.1,64,2001,woman,white,NA,GA,college_some,prefer_n_s,4,NA,month_2-3,week_1,"boxstores, takeout",4,8,32,0,2,256,30,200,Eco,fks,0.6,120,0,1,0,0,0,1
40,198,68,5.1,64,2001,woman,white,NA,GA,college_some,prefer_n_s,4,NA,month_2-3,week_1,"boxstores, takeout",4,8,32,0,3,256,25,50,Plastic,fks,0.5,25,0,0,1,0,0,1
52,300,0,5.866666666666666,65,1999,woman,white,NA,IL,hs,incA_0to10,3,1,week_2-5,week_1,"boxstores, foodmarket, takeout",28,1,33,1,1,257,20,150,Bamboo,fks,0.4,60,1,0,0,0,0,1
52,300,0,5.866666666666666,65,1999,woman,white,NA,IL,hs,incA_0to10,3,1,week_2-5,week_1,"boxstores, foodmarket, takeout",28,1,33,0,2,257,25,200,Eco,f,0.5,100,0,1,0,1,0,0
52,300,0,5.866666666666666,65,1999,woman,white,NA,IL,hs,incA_0to10,3,1,week_2-5,week_1,"boxstores, foodmarket, takeout",28,1,33,0,3,257,25,50,Plastic,fks,0.5,25,0,0,1,0,0,1
52,300,0,5.866666666666666,65,1999,woman,white,NA,IL,hs,incA_0to10,3,1,week_2-5,week_1,"boxstores, foodmarket, takeout",20,2,33,1,1,258,20,150,Bamboo,f,0.4,60,1,0,0,1,0,0
52,300,0,5.866666666666666,65,1999,woman,white,NA,IL,hs,incA_0to10,3,1,week_2-5,week_1,"boxstores, foodmarket, takeout",20,2,33,0,2,258,20,50,Eco,f,0.4,20,0,1,0,1,0,0
52,300,0,5.866666666666666,65,1999,woman,white,NA,IL,hs,incA_0to10,3,1,week_2-5,week_1,"boxstores, foodmarket, takeout",20,2,33,0,3,258,20,200,Plastic,fks,0.4,80,0,0,1,0,0,1
52,300,0,5.866666666666666,65,1999,woman,white,NA,IL,hs,incA_0to10,3,1,week_2-5,week_1,"boxstores, foodmarket, takeout",14,3,33,1,1,259,20,150,Bamboo,fks,0.4,60,1,0,0,0,0,1
52,300,0,5.866666666666666,65,1999,woman,white,NA,IL,hs,incA_0to10,3,1,week_2-5,week_1,"boxstores, foodmarket, takeout",14,3,33,0,2,259,30,50,Eco,fk,0.6,30,0,1,0,0,1,0
52,300,0,5.866666666666666,65,1999,woman,white,NA,IL,hs,incA_0to10,3,1,week_2-5,week_1,"boxstores, foodmarket, takeout",14,3,33,0,3,259,20,50,Plastic,fks,0.4,20,0,0,1,0,0,1
52,300,0,5.866666666666666,65,1999,woman,white,NA,IL,hs,incA_0to10,3,1,week_2-5,week_1,"boxstores, foodmarket, takeout",17,4,33,1,1,260,25,200,Bamboo,fks,0.5,100,1,0,0,0,0,1
52,300,0,5.866666666666666,65,1999,woman,white,NA,IL,hs,incA_0to10,3,1,week_2-5,week_1,"boxstores, foodmarket, takeout",17,4,33,0,2,260,25,150,Eco,fk,0.5,75,0,1,0,0,1,0
52,300,0,5.866666666666666,65,1999,woman,white,NA,IL,hs,incA_0to10,3,1,week_2-5,week_1,"boxstores, foodmarket, takeout",17,4,33,0,3,260,30,200,Plastic,fks,0.6,120,0,0,1,0,0,1
52,300,0,5.866666666666666,65,1999,woman,white,NA,IL,hs,incA_0to10,3,1,week_2-5,week_1,"boxstores, foodmarket, takeout",17,5,33,1,1,261,20,50,Bamboo,fk,0.4,20,1,0,0,0,1,0
52,300,0,5.866666666666666,65,1999,woman,white,NA,IL,hs,incA_0to10,3,1,week_2-5,week_1,"boxstores, foodmarket, takeout",17,5,33,0,2,261,25,50,Eco,f,0.5,25,0,1,0,1,0,0
52,300,0,5.866666666666666,65,1999,woman,white,NA,IL,hs,incA_0to10,3,1,week_2-5,week_1,"boxstores, foodmarket, takeout",17,5,33,0,3,261,20,50,Plastic,f,0.4,20,0,0,1,1,0,0
52,300,0,5.866666666666666,65,1999,woman,white,NA,IL,hs,incA_0to10,3,1,week_2-5,week_1,"boxstores, foodmarket, takeout",9,6,33,0,1,262,30,150,Bamboo,f,0.6,90,1,0,0,1,0,0
52,300,0,5.866666666666666,65,1999,woman,white,NA,IL,hs,incA_0to10,3,1,week_2-5,week_1,"boxstores, foodmarket, takeout",9,6,33,1,2,262,30,150,Eco,fks,0.6,90,0,1,0,0,0,1
52,300,0,5.866666666666666,65,1999,woman,white,NA,IL,hs,incA_0to10,3,1,week_2-5,week_1,"boxstores, foodmarket, takeout",9,6,33,0,3,262,20,50,Plastic,f,0.4,20,0,0,1,1,0,0
52,300,0,5.866666666666666,65,1999,woman,white,NA,IL,hs,incA_0to10,3,1,week_2-5,week_1,"boxstores, foodmarket, takeout",16,7,33,1,1,263,20,50,Bamboo,fk,0.4,20,1,0,0,0,1,0
52,300,0,5.866666666666666,65,1999,woman,white,NA,IL,hs,incA_0to10,3,1,week_2-5,week_1,"boxstores, foodmarket, takeout",16,7,33,0,2,263,25,50,Eco,f,0.5,25,0,1,0,1,0,0
52,300,0,5.866666666666666,65,1999,woman,white,NA,IL,hs,incA_0to10,3,1,week_2-5,week_1,"boxstores, foodmarket, takeout",16,7,33,0,3,263,25,150,Plastic,f,0.5,75,0,0,1,1,0,0
52,300,0,5.866666666666666,65,1999,woman,white,NA,IL,hs,incA_0to10,3,1,week_2-5,week_1,"boxstores, foodmarket, takeout",19,8,33,0,1,264,20,150,Bamboo,fks,0.4,60,1,0,0,0,0,1
52,300,0,5.866666666666666,65,1999,woman,white,NA,IL,hs,incA_0to10,3,1,week_2-5,week_1,"boxstores, foodmarket, takeout",19,8,33,1,2,264,20,200,Eco,fk,0.4,80,0,1,0,0,1,0
52,300,0,5.866666666666666,65,1999,woman,white,NA,IL,hs,incA_0to10,3,1,week_2-5,week_1,"boxstores, foodmarket, takeout",19,8,33,0,3,264,30,150,Plastic,f,0.6,90,0,0,1,1,0,0
30,300,62,6.533333333333333,136,1998,woman,hispanic,NA,PA,college_some,incE_35to50,2,NA,month_2-3,month_2-3,foodmarket,24,1,34,0,1,265,25,200,Bamboo,f,0.5,100,1,0,0,1,0,0
30,300,62,6.533333333333333,136,1998,woman,hispanic,NA,PA,college_some,incE_35to50,2,NA,month_2-3,month_2-3,foodmarket,24,1,34,0,2,265,30,200,Eco,fks,0.6,120,0,1,0,0,0,1
30,300,62,6.533333333333333,136,1998,woman,hispanic,NA,PA,college_some,incE_35to50,2,NA,month_2-3,month_2-3,foodmarket,24,1,34,1,3,265,20,150,Plastic,fk,0.4,60,0,0,1,0,1,0
30,300,62,6.533333333333333,136,1998,woman,hispanic,NA,PA,college_some,incE_35to50,2,NA,month_2-3,month_2-3,foodmarket,10,2,34,1,1,266,30,50,Bamboo,fks,0.6,30,1,0,0,0,0,1
30,300,62,6.533333333333333,136,1998,woman,hispanic,NA,PA,college_some,incE_35to50,2,NA,month_2-3,month_2-3,foodmarket,10,2,34,0,2,266,20,50,Eco,f,0.4,20,0,1,0,1,0,0
30,300,62,6.533333333333333,136,1998,woman,hispanic,NA,PA,college_some,incE_35to50,2,NA,month_2-3,month_2-3,foodmarket,10,2,34,0,3,266,25,150,Plastic,f,0.5,75,0,0,1,1,0,0
30,300,62,6.533333333333333,136,1998,woman,hispanic,NA,PA,college_some,incE_35to50,2,NA,month_2-3,month_2-3,foodmarket,13,3,34,1,1,267,30,50,Bamboo,fks,0.6,30,1,0,0,0,0,1
30,300,62,6.533333333333333,136,1998,woman,hispanic,NA,PA,college_some,incE_35to50,2,NA,month_2-3,month_2-3,foodmarket,13,3,34,0,2,267,30,50,Eco,f,0.6,30,0,1,0,1,0,0
30,300,62,6.533333333333333,136,1998,woman,hispanic,NA,PA,college_some,incE_35to50,2,NA,month_2-3,month_2-3,foodmarket,13,3,34,0,3,267,20,50,Plastic,fks,0.4,20,0,0,1,0,0,1
30,300,62,6.533333333333333,136,1998,woman,hispanic,NA,PA,college_some,incE_35to50,2,NA,month_2-3,month_2-3,foodmarket,8,4,34,1,1,268,30,50,Bamboo,fks,0.6,30,1,0,0,0,0,1
30,300,62,6.533333333333333,136,1998,woman,hispanic,NA,PA,college_some,incE_35to50,2,NA,month_2-3,month_2-3,foodmarket,8,4,34,0,2,268,30,50,Eco,f,0.6,30,0,1,0,1,0,0
30,300,62,6.533333333333333,136,1998,woman,hispanic,NA,PA,college_some,incE_35to50,2,NA,month_2-3,month_2-3,foodmarket,8,4,34,0,3,268,30,150,Plastic,fk,0.6,90,0,0,1,0,1,0
30,300,62,6.533333333333333,136,1998,woman,hispanic,NA,PA,college_some,incE_35to50,2,NA,month_2-3,month_2-3,foodmarket,8,5,34,1,1,269,20,150,Bamboo,fks,0.4,60,1,0,0,0,0,1
30,300,62,6.533333333333333,136,1998,woman,hispanic,NA,PA,college_some,incE_35to50,2,NA,month_2-3,month_2-3,foodmarket,8,5,34,0,2,269,25,200,Eco,fk,0.5,100,0,1,0,0,1,0
30,300,62,6.533333333333333,136,1998,woman,hispanic,NA,PA,college_some,incE_35to50,2,NA,month_2-3,month_2-3,foodmarket,8,5,34,0,3,269,20,200,Plastic,fks,0.4,80,0,0,1,0,0,1
30,300,62,6.533333333333333,136,1998,woman,hispanic,NA,PA,college_some,incE_35to50,2,NA,month_2-3,month_2-3,foodmarket,7,6,34,1,1,270,25,200,Bamboo,fks,0.5,100,1,0,0,0,0,1
30,300,62,6.533333333333333,136,1998,woman,hispanic,NA,PA,college_some,incE_35to50,2,NA,month_2-3,month_2-3,foodmarket,7,6,34,0,2,270,30,150,Eco,fks,0.6,90,0,1,0,0,0,1
30,300,62,6.533333333333333,136,1998,woman,hispanic,NA,PA,college_some,incE_35to50,2,NA,month_2-3,month_2-3,foodmarket,7,6,34,0,3,270,30,200,Plastic,f,0.6,120,0,0,1,1,0,0
30,300,62,6.533333333333333,136,1998,woman,hispanic,NA,PA,college_some,incE_35to50,2,NA,month_2-3,month_2-3,foodmarket,14,7,34,0,1,271,30,150,Bamboo,f,0.6,90,1,0,0,1,0,0
30,300,62,6.533333333333333,136,1998,woman,hispanic,NA,PA,college_some,incE_35to50,2,NA,month_2-3,month_2-3,foodmarket,14,7,34,1,2,271,30,150,Eco,fks,0.6,90,0,1,0,0,0,1
30,300,62,6.533333333333333,136,1998,woman,hispanic,NA,PA,college_some,incE_35to50,2,NA,month_2-3,month_2-3,foodmarket,14,7,34,0,3,271,20,200,Plastic,fk,0.4,80,0,0,1,0,1,0
30,300,62,6.533333333333333,136,1998,woman,hispanic,NA,PA,college_some,incE_35to50,2,NA,month_2-3,month_2-3,foodmarket,8,8,34,1,1,272,25,50,Bamboo,fks,0.5,25,1,0,0,0,0,1
30,300,62,6.533333333333333,136,1998,woman,hispanic,NA,PA,college_some,incE_35to50,2,NA,month_2-3,month_2-3,foodmarket,8,8,34,0,2,272,30,50,Eco,fk,0.6,30,0,1,0,0,1,0
30,300,62,6.533333333333333,136,1998,woman,hispanic,NA,PA,college_some,incE_35to50,2,NA,month_2-3,month_2-3,foodmarket,8,8,34,0,3,272,25,50,Plastic,fks,0.5,25,0,0,1,0,0,1
37,388,104,8.816666666666666,144,1984,woman,white,NA,NV,degree_associate,incD_25to35,2,NA,month_2-3,month_2-3,"boxstores, takeout",14,1,35,1,1,273,20,150,Bamboo,fks,0.4,60,1,0,0,0,0,1
37,388,104,8.816666666666666,144,1984,woman,white,NA,NV,degree_associate,incD_25to35,2,NA,month_2-3,month_2-3,"boxstores, takeout",14,1,35,0,2,273,20,200,Eco,fk,0.4,80,0,1,0,0,1,0
37,388,104,8.816666666666666,144,1984,woman,white,NA,NV,degree_associate,incD_25to35,2,NA,month_2-3,month_2-3,"boxstores, takeout",14,1,35,0,3,273,20,200,Plastic,fk,0.4,80,0,0,1,0,1,0
37,388,104,8.816666666666666,144,1984,woman,white,NA,NV,degree_associate,incD_25to35,2,NA,month_2-3,month_2-3,"boxstores, takeout",24,2,35,0,1,274,30,150,Bamboo,f,0.6,90,1,0,0,1,0,0
37,388,104,8.816666666666666,144,1984,woman,white,NA,NV,degree_associate,incD_25to35,2,NA,month_2-3,month_2-3,"boxstores, takeout",24,2,35,0,2,274,25,50,Eco,f,0.5,25,0,1,0,1,0,0
37,388,104,8.816666666666666,144,1984,woman,white,NA,NV,degree_associate,incD_25to35,2,NA,month_2-3,month_2-3,"boxstores, takeout",24,2,35,1,3,274,25,50,Plastic,fks,0.5,25,0,0,1,0,0,1
37,388,104,8.816666666666666,144,1984,woman,white,NA,NV,degree_associate,incD_25to35,2,NA,month_2-3,month_2-3,"boxstores, takeout",11,3,35,1,1,275,30,50,Bamboo,fk,0.6,30,1,0,0,0,1,0
37,388,104,8.816666666666666,144,1984,woman,white,NA,NV,degree_associate,incD_25to35,2,NA,month_2-3,month_2-3,"boxstores, takeout",11,3,35,0,2,275,25,150,Eco,fks,0.5,75,0,1,0,0,0,1
37,388,104,8.816666666666666,144,1984,woman,white,NA,NV,degree_associate,incD_25to35,2,NA,month_2-3,month_2-3,"boxstores, takeout",11,3,35,0,3,275,25,50,Plastic,fk,0.5,25,0,0,1,0,1,0
37,388,104,8.816666666666666,144,1984,woman,white,NA,NV,degree_associate,incD_25to35,2,NA,month_2-3,month_2-3,"boxstores, takeout",91,4,35,0,1,276,25,150,Bamboo,fk,0.5,75,1,0,0,0,1,0
37,388,104,8.816666666666666,144,1984,woman,white,NA,NV,degree_associate,incD_25to35,2,NA,month_2-3,month_2-3,"boxstores, takeout",91,4,35,0,2,276,25,200,Eco,f,0.5,100,0,1,0,1,0,0
37,388,104,8.816666666666666,144,1984,woman,white,NA,NV,degree_associate,incD_25to35,2,NA,month_2-3,month_2-3,"boxstores, takeout",91,4,35,1,3,276,20,150,Plastic,fk,0.4,60,0,0,1,0,1,0
37,388,104,8.816666666666666,144,1984,woman,white,NA,NV,degree_associate,incD_25to35,2,NA,month_2-3,month_2-3,"boxstores, takeout",8,5,35,0,1,277,20,200,Bamboo,f,0.4,80,1,0,0,1,0,0
37,388,104,8.816666666666666,144,1984,woman,white,NA,NV,degree_associate,incD_25to35,2,NA,month_2-3,month_2-3,"boxstores, takeout",8,5,35,1,2,277,20,50,Eco,f,0.4,20,0,1,0,1,0,0
37,388,104,8.816666666666666,144,1984,woman,white,NA,NV,degree_associate,incD_25to35,2,NA,month_2-3,month_2-3,"boxstores, takeout",8,5,35,0,3,277,30,200,Plastic,f,0.6,120,0,0,1,1,0,0
37,388,104,8.816666666666666,144,1984,woman,white,NA,NV,degree_associate,incD_25to35,2,NA,month_2-3,month_2-3,"boxstores, takeout",6,6,35,1,1,278,30,50,Bamboo,fks,0.6,30,1,0,0,0,0,1
37,388,104,8.816666666666666,144,1984,woman,white,NA,NV,degree_associate,incD_25to35,2,NA,month_2-3,month_2-3,"boxstores, takeout",6,6,35,0,2,278,20,200,Eco,fk,0.4,80,0,1,0,0,1,0
37,388,104,8.816666666666666,144,1984,woman,white,NA,NV,degree_associate,incD_25to35,2,NA,month_2-3,month_2-3,"boxstores, takeout",6,6,35,0,3,278,25,50,Plastic,fk,0.5,25,0,0,1,0,1,0
37,388,104,8.816666666666666,144,1984,woman,white,NA,NV,degree_associate,incD_25to35,2,NA,month_2-3,month_2-3,"boxstores, takeout",6,7,35,0,1,279,20,200,Bamboo,f,0.4,80,1,0,0,1,0,0
37,388,104,8.816666666666666,144,1984,woman,white,NA,NV,degree_associate,incD_25to35,2,NA,month_2-3,month_2-3,"boxstores, takeout",6,7,35,0,2,279,25,150,Eco,fks,0.5,75,0,1,0,0,0,1
37,388,104,8.816666666666666,144,1984,woman,white,NA,NV,degree_associate,incD_25to35,2,NA,month_2-3,month_2-3,"boxstores, takeout",6,7,35,1,3,279,25,50,Plastic,fk,0.5,25,0,0,1,0,1,0
37,388,104,8.816666666666666,144,1984,woman,white,NA,NV,degree_associate,incD_25to35,2,NA,month_2-3,month_2-3,"boxstores, takeout",5,8,35,0,1,280,30,200,Bamboo,fk,0.6,120,1,0,0,0,1,0
37,388,104,8.816666666666666,144,1984,woman,white,NA,NV,degree_associate,incD_25to35,2,NA,month_2-3,month_2-3,"boxstores, takeout",5,8,35,0,2,280,25,150,Eco,fks,0.5,75,0,1,0,0,0,1
37,388,104,8.816666666666666,144,1984,woman,white,NA,NV,degree_associate,incD_25to35,2,NA,month_2-3,month_2-3,"boxstores, takeout",5,8,35,1,3,280,20,50,Plastic,fks,0.4,20,0,0,1,0,0,1
24,418,65,8.45,241,2003,woman,black,NA,AL,hs,incC_15to25,2,NA,everyday,week_2-5,"boxstores, foodmarket, takeout",10,1,36,0,1,281,30,150,Bamboo,f,0.6,90,1,0,0,1,0,0
24,418,65,8.45,241,2003,woman,black,NA,AL,hs,incC_15to25,2,NA,everyday,week_2-5,"boxstores, foodmarket, takeout",10,1,36,1,2,281,30,50,Eco,f,0.6,30,0,1,0,1,0,0
24,418,65,8.45,241,2003,woman,black,NA,AL,hs,incC_15to25,2,NA,everyday,week_2-5,"boxstores, foodmarket, takeout",10,1,36,0,3,281,30,200,Plastic,fks,0.6,120,0,0,1,0,0,1
24,418,65,8.45,241,2003,woman,black,NA,AL,hs,incC_15to25,2,NA,everyday,week_2-5,"boxstores, foodmarket, takeout",14,2,36,0,1,282,20,200,Bamboo,f,0.4,80,1,0,0,1,0,0
